,class 1,class 2,class 3,class 4,class
6277,I,S,T,P,ISTP
6278,I,N,T,P,INTP
6279,I,N,F,J,INFJ
6280,I,S,F,P,ISFP
6281,I,S,F,J,ISFJ
6282,E,N,T,P,ENTP
6283,I,N,T,J,INTJ
6284,E,N,T,P,ENTP
6285,I,N,T,P,INTP
6286,I,N,F,P,INFP
6287,I,N,T,J,INTJ
6288,I,S,T,P,ISTP
6289,I,N,F,J,INFJ
6290,I,N,T,P,INTP
6291,I,N,F,J,INFJ
6292,I,N,T,P,INTP
6293,I,N,F,P,INFP
6294,I,N,T,J,INTJ
6295,I,N,F,J,INFJ
6296,I,N,T,J,INTJ
6297,E,N,T,P,ENTP
6298,I,N,F,P,INFP
6299,I,N,T,J,INTJ
6300,I,N,T,P,INTP
6301,I,N,F,P,INFP
6302,I,N,T,J,INTJ
6303,I,N,F,P,INFP
6304,I,N,F,P,INFP
6305,I,N,T,P,INTP
6306,I,N,F,J,INFJ
6307,I,N,T,J,INTJ
6308,I,N,F,P,INFP
6309,I,N,F,P,INFP
6310,I,S,T,P,ISTP
6311,I,N,F,P,INFP
6312,I,S,T,J,ISTJ
6313,I,N,T,J,INTJ
6314,E,S,F,J,ESFJ
6315,I,N,T,P,INTP
6316,I,N,F,J,INFJ
6317,I,S,T,P,ISTP
6318,E,N,T,J,ENTJ
6319,I,N,F,P,INFP
6320,E,N,F,P,ENFP
6321,I,N,T,J,INTJ
6322,I,N,T,P,INTP
6323,I,N,T,J,INTJ
6324,I,N,T,J,INTJ
6325,I,N,F,P,INFP
6326,I,N,F,J,INFJ
6327,I,N,T,J,INTJ
6328,E,S,T,P,ESTP
6329,I,N,F,J,INFJ
6330,I,N,T,J,INTJ
6331,I,N,T,P,INTP
6332,I,N,T,P,INTP
6333,I,S,F,P,ISFP
6334,I,N,T,P,INTP
6335,I,S,F,P,ISFP
6336,I,N,F,P,INFP
6337,I,N,F,P,INFP
6338,I,N,F,J,INFJ
6339,I,N,T,P,INTP
6340,I,N,T,P,INTP
6341,I,N,T,J,INTJ
6342,E,N,T,P,ENTP
6343,E,N,T,P,ENTP
6344,I,S,T,J,ISTJ
6345,I,S,T,P,ISTP
6346,I,N,F,P,INFP
6347,E,S,F,J,ESFJ
6348,I,N,F,P,INFP
6349,I,S,T,P,ISTP
6350,E,N,F,P,ENFP
6351,I,N,T,P,INTP
6352,I,N,F,J,INFJ
6353,I,N,T,P,INTP
6354,I,N,T,J,INTJ
6355,E,N,T,J,ENTJ
6356,E,N,F,P,ENFP
6357,I,N,F,P,INFP
6358,I,N,F,J,INFJ
6359,I,S,T,P,ISTP
6360,I,N,F,P,INFP
6361,E,N,T,P,ENTP
6362,I,N,T,P,INTP
6363,I,N,T,J,INTJ
6364,E,S,F,J,ESFJ
6365,I,N,F,J,INFJ
6366,I,N,F,P,INFP
6367,E,N,F,P,ENFP
6368,I,N,T,J,INTJ
6369,E,N,T,P,ENTP
6370,I,N,F,J,INFJ
6371,I,N,T,J,INTJ
6372,E,S,F,P,ESFP
6373,I,N,F,P,INFP
6374,I,N,T,P,INTP
6375,I,N,F,P,INFP
6376,I,S,T,P,ISTP
6377,E,N,F,P,ENFP
6378,E,N,F,J,ENFJ
6379,I,N,F,J,INFJ
6380,I,N,F,J,INFJ
6381,I,N,T,P,INTP
6382,E,N,F,P,ENFP
6383,I,N,T,P,INTP
6384,I,N,F,J,INFJ
6385,I,S,T,P,ISTP
6386,I,N,F,P,INFP
6387,I,N,F,P,INFP
6388,I,N,F,J,INFJ
6389,I,N,T,P,INTP
6390,I,S,F,P,ISFP
6391,I,N,T,J,INTJ
6392,I,S,T,P,ISTP
6393,I,N,F,P,INFP
6394,I,N,T,P,INTP
6395,I,N,F,J,INFJ
6396,I,S,F,J,ISFJ
6397,I,N,T,J,INTJ
6398,I,N,F,J,INFJ
6399,I,N,T,P,INTP
6400,I,N,F,J,INFJ
6401,I,N,T,P,INTP
6402,I,N,T,P,INTP
6403,I,N,T,J,INTJ
6404,I,N,T,P,INTP
6405,I,N,F,P,INFP
6406,I,N,F,J,INFJ
6407,I,S,F,J,ISFJ
6408,I,N,F,P,INFP
6409,I,S,F,P,ISFP
6410,I,S,F,P,ISFP
6411,I,N,T,J,INTJ
6412,I,N,F,J,INFJ
6413,I,S,T,J,ISTJ
6414,E,N,F,P,ENFP
6415,I,N,T,J,INTJ
6416,E,N,T,P,ENTP
6417,I,N,F,P,INFP
6418,I,N,T,J,INTJ
6419,I,S,T,J,ISTJ
6420,I,N,T,J,INTJ
6421,E,N,T,P,ENTP
6422,I,N,F,P,INFP
6423,I,S,T,J,ISTJ
6424,I,N,F,P,INFP
6425,E,N,T,J,ENTJ
6426,I,N,F,J,INFJ
6427,I,N,F,P,INFP
6428,I,N,F,P,INFP
6429,I,N,T,P,INTP
6430,I,N,F,P,INFP
6431,I,S,T,P,ISTP
6432,E,N,T,P,ENTP
6433,I,N,T,P,INTP
6434,I,N,T,J,INTJ
6435,I,N,F,P,INFP
6436,I,N,T,J,INTJ
6437,I,S,T,J,ISTJ
6438,I,N,F,P,INFP
6439,I,N,T,J,INTJ
6440,I,N,T,P,INTP
6441,E,S,F,J,ESFJ
6442,I,N,T,J,INTJ
6443,I,N,F,J,INFJ
6444,E,N,F,J,ENFJ
6445,E,N,F,P,ENFP
6446,E,N,F,P,ENFP
6447,I,N,F,P,INFP
6448,I,N,F,J,INFJ
6449,E,N,F,J,ENFJ
6450,E,N,T,P,ENTP
6451,I,S,T,J,ISTJ
6452,I,N,F,P,INFP
6453,I,N,T,J,INTJ
6454,I,N,F,P,INFP
6455,I,S,T,P,ISTP
6456,I,N,T,P,INTP
6457,I,N,T,J,INTJ
6458,I,N,F,P,INFP
6459,E,N,T,P,ENTP
6460,E,N,F,P,ENFP
6461,I,N,T,J,INTJ
6462,I,S,F,P,ISFP
6463,I,N,F,P,INFP
6464,I,N,T,J,INTJ
6465,E,N,F,P,ENFP
6466,I,N,F,P,INFP
6467,I,N,T,P,INTP
6468,E,N,T,P,ENTP
6469,I,N,F,J,INFJ
6470,E,N,F,P,ENFP
6471,E,N,F,P,ENFP
6472,I,N,F,P,INFP
6473,E,N,F,J,ENFJ
6474,I,N,T,J,INTJ
6475,I,N,F,P,INFP
6476,I,N,T,P,INTP
6477,I,N,T,P,INTP
6478,I,N,F,P,INFP
6479,I,N,T,J,INTJ
6480,I,N,F,J,INFJ
6481,I,S,F,P,ISFP
6482,I,S,T,P,ISTP
6483,E,N,T,P,ENTP
6484,I,N,T,P,INTP
6485,I,N,F,P,INFP
6486,I,N,F,P,INFP
6487,I,N,T,J,INTJ
6488,I,N,T,J,INTJ
6489,I,N,T,J,INTJ
6490,I,S,T,P,ISTP
6491,I,N,F,J,INFJ
6492,I,N,T,J,INTJ
6493,E,N,T,J,ENTJ
6494,I,N,F,P,INFP
6495,E,N,F,P,ENFP
6496,I,N,F,P,INFP
6497,E,N,T,P,ENTP
6498,I,N,F,P,INFP
6499,I,S,T,P,ISTP
6500,I,N,F,J,INFJ
6501,I,N,F,P,INFP
6502,I,N,T,J,INTJ
6503,I,N,F,P,INFP
6504,I,N,F,P,INFP
6505,I,N,F,P,INFP
6506,I,N,F,P,INFP
6507,I,N,F,P,INFP
6508,I,N,F,J,INFJ
6509,I,N,F,P,INFP
6510,I,N,F,J,INFJ
6511,E,N,F,P,ENFP
6512,I,N,F,J,INFJ
6513,I,N,F,P,INFP
6514,I,N,F,P,INFP
6515,I,N,T,P,INTP
6516,I,N,F,P,INFP
6517,E,N,F,P,ENFP
6518,E,N,T,P,ENTP
6519,I,N,F,P,INFP
6520,I,N,T,P,INTP
6521,I,N,T,J,INTJ
6522,I,N,F,P,INFP
6523,I,N,F,J,INFJ
6524,I,N,F,P,INFP
6525,I,S,F,J,ISFJ
6526,I,N,F,J,INFJ
6527,E,N,F,J,ENFJ
6528,E,S,F,P,ESFP
6529,I,N,T,P,INTP
6530,I,N,F,P,INFP
6531,I,N,T,J,INTJ
6532,I,N,F,P,INFP
6533,E,S,F,P,ESFP
6534,E,N,F,P,ENFP
6535,I,N,F,J,INFJ
6536,I,N,F,J,INFJ
6537,E,N,F,P,ENFP
6538,E,N,F,P,ENFP
6539,E,N,T,P,ENTP
6540,I,N,F,J,INFJ
6541,I,N,F,P,INFP
6542,I,N,F,P,INFP
6543,I,N,F,P,INFP
6544,I,N,T,J,INTJ
6545,I,S,F,J,ISFJ
6546,E,N,T,P,ENTP
6547,I,S,T,P,ISTP
6548,I,N,F,P,INFP
6549,I,N,F,P,INFP
6550,I,S,T,P,ISTP
6551,I,N,F,P,INFP
6552,I,N,F,P,INFP
6553,I,N,F,P,INFP
6554,E,N,T,P,ENTP
6555,I,N,T,P,INTP
6556,I,N,F,J,INFJ
6557,I,N,F,P,INFP
6558,I,N,F,J,INFJ
6559,I,S,F,P,ISFP
6560,I,N,F,P,INFP
6561,I,S,T,J,ISTJ
6562,I,N,T,J,INTJ
6563,I,N,F,P,INFP
6564,I,S,F,J,ISFJ
6565,I,S,T,J,ISTJ
6566,I,N,T,J,INTJ
6567,E,N,F,P,ENFP
6568,I,N,T,P,INTP
6569,I,N,T,J,INTJ
6570,I,N,F,J,INFJ
6571,I,N,T,J,INTJ
6572,I,N,T,P,INTP
6573,I,N,T,P,INTP
6574,I,S,F,P,ISFP
6575,I,N,T,P,INTP
6576,I,N,F,J,INFJ
6577,I,N,F,J,INFJ
6578,I,N,T,P,INTP
6579,I,N,T,P,INTP
6580,I,N,F,J,INFJ
6581,I,N,T,P,INTP
6582,I,N,T,P,INTP
6583,I,N,T,P,INTP
6584,E,N,F,J,ENFJ
6585,I,N,F,P,INFP
6586,E,N,F,P,ENFP
6587,I,N,F,P,INFP
6588,I,N,F,J,INFJ
6589,I,N,F,J,INFJ
6590,I,S,T,P,ISTP
6591,I,N,F,J,INFJ
6592,I,N,F,P,INFP
6593,I,N,F,J,INFJ
6594,I,N,F,J,INFJ
6595,I,N,F,P,INFP
6596,I,N,F,P,INFP
6597,E,N,F,P,ENFP
6598,E,N,F,P,ENFP
6599,I,N,T,P,INTP
6600,I,N,T,P,INTP
6601,E,N,T,P,ENTP
6602,I,N,F,P,INFP
6603,I,N,T,J,INTJ
6604,I,N,F,J,INFJ
6605,I,N,F,P,INFP
6606,E,N,T,P,ENTP
6607,I,N,T,P,INTP
6608,I,S,T,P,ISTP
6609,I,N,T,P,INTP
6610,E,N,T,P,ENTP
6611,E,N,T,P,ENTP
6612,I,N,T,J,INTJ
6613,I,N,F,P,INFP
6614,I,N,F,P,INFP
6615,I,N,F,P,INFP
6616,I,S,T,J,ISTJ
6617,E,N,T,P,ENTP
6618,I,N,T,P,INTP
6619,I,N,F,P,INFP
6620,E,N,F,P,ENFP
6621,I,S,T,P,ISTP
6622,I,N,T,P,INTP
6623,I,N,T,P,INTP
6624,I,S,F,J,ISFJ
6625,I,N,T,P,INTP
6626,I,S,T,P,ISTP
6627,I,S,T,P,ISTP
6628,I,N,F,J,INFJ
6629,I,N,T,P,INTP
6630,I,N,F,P,INFP
6631,I,N,T,P,INTP
6632,I,N,T,J,INTJ
6633,I,S,T,P,ISTP
6634,I,N,F,P,INFP
6635,I,N,T,J,INTJ
6636,I,N,T,P,INTP
6637,I,N,T,J,INTJ
6638,E,N,F,P,ENFP
6639,E,N,T,J,ENTJ
6640,I,N,T,P,INTP
6641,I,N,F,J,INFJ
6642,E,N,F,J,ENFJ
6643,E,N,F,P,ENFP
6644,E,N,T,P,ENTP
6645,I,N,F,J,INFJ
6646,I,N,T,P,INTP
6647,I,N,T,J,INTJ
6648,E,N,T,P,ENTP
6649,E,N,F,P,ENFP
6650,I,N,F,P,INFP
6651,I,N,F,P,INFP
6652,I,N,T,P,INTP
6653,E,N,F,P,ENFP
6654,I,N,T,J,INTJ
6655,I,N,F,J,INFJ
6656,I,N,F,P,INFP
6657,I,N,T,J,INTJ
6658,I,S,T,J,ISTJ
6659,I,N,T,J,INTJ
6660,I,N,T,P,INTP
6661,I,N,F,P,INFP
6662,I,N,F,P,INFP
6663,I,N,F,J,INFJ
6664,I,N,F,P,INFP
6665,I,N,F,J,INFJ
6666,I,N,F,P,INFP
6667,I,N,T,P,INTP
6668,I,S,F,P,ISFP
6669,I,N,T,J,INTJ
6670,I,S,T,J,ISTJ
6671,I,S,F,P,ISFP
6672,I,N,T,J,INTJ
6673,E,N,T,P,ENTP
6674,E,N,T,J,ENTJ
6675,I,N,F,P,INFP
6676,I,N,T,J,INTJ
6677,I,N,T,J,INTJ
6678,I,N,T,J,INTJ
6679,E,N,T,P,ENTP
6680,I,N,F,P,INFP
6681,I,N,T,P,INTP
6682,E,N,T,P,ENTP
6683,I,N,F,P,INFP
6684,I,N,F,J,INFJ
6685,E,N,T,J,ENTJ
6686,I,N,T,P,INTP
6687,I,N,T,J,INTJ
6688,I,N,F,P,INFP
6689,E,S,T,P,ESTP
6690,I,N,F,P,INFP
6691,I,N,T,P,INTP
6692,I,N,T,J,INTJ
6693,I,N,F,P,INFP
6694,E,N,T,P,ENTP
6695,E,N,T,P,ENTP
6696,I,N,T,P,INTP
6697,I,N,T,J,INTJ
6698,I,N,F,J,INFJ
6699,I,S,F,P,ISFP
6700,I,N,F,J,INFJ
6701,E,S,F,P,ESFP
6702,I,N,F,P,INFP
6703,E,N,T,P,ENTP
6704,I,N,T,P,INTP
6705,I,S,T,P,ISTP
6706,I,N,T,P,INTP
6707,I,S,F,P,ISFP
6708,E,N,T,P,ENTP
6709,I,N,F,P,INFP
6710,E,S,F,J,ESFJ
6711,I,N,T,J,INTJ
6712,I,S,F,P,ISFP
6713,I,N,F,P,INFP
6714,I,N,T,P,INTP
6715,I,N,T,P,INTP
6716,I,N,F,P,INFP
6717,I,N,T,P,INTP
6718,I,N,F,J,INFJ
6719,I,N,T,J,INTJ
6720,I,N,F,P,INFP
6721,E,N,F,J,ENFJ
6722,I,N,T,P,INTP
6723,I,N,F,P,INFP
6724,I,N,T,P,INTP
6725,E,N,F,P,ENFP
6726,I,N,F,P,INFP
6727,I,N,T,J,INTJ
6728,E,N,T,P,ENTP
6729,I,N,T,J,INTJ
6730,I,N,T,P,INTP
6731,I,N,F,J,INFJ
6732,I,N,T,P,INTP
6733,I,N,F,P,INFP
6734,I,S,T,P,ISTP
6735,I,S,T,J,ISTJ
6736,E,S,T,P,ESTP
6737,I,N,F,P,INFP
6738,I,N,F,J,INFJ
6739,I,N,F,P,INFP
6740,E,N,F,P,ENFP
6741,I,N,T,J,INTJ
6742,I,S,T,J,ISTJ
6743,I,N,F,J,INFJ
6744,I,N,F,P,INFP
6745,I,N,T,J,INTJ
6746,I,N,F,J,INFJ
6747,E,N,T,P,ENTP
6748,I,N,F,P,INFP
6749,E,S,T,P,ESTP
6750,E,N,T,P,ENTP
6751,I,N,T,P,INTP
6752,I,N,F,J,INFJ
6753,I,N,F,J,INFJ
6754,E,N,T,J,ENTJ
6755,I,S,T,J,ISTJ
6756,E,N,F,J,ENFJ
6757,I,N,T,P,INTP
6758,I,S,T,J,ISTJ
6759,E,S,T,P,ESTP
6760,I,N,F,P,INFP
6761,I,N,F,J,INFJ
6762,I,N,F,J,INFJ
6763,I,N,F,P,INFP
6764,I,N,F,J,INFJ
6765,I,N,F,J,INFJ
6766,I,N,F,P,INFP
6767,I,N,F,J,INFJ
6768,I,N,F,J,INFJ
6769,I,N,F,J,INFJ
6770,I,N,T,J,INTJ
6771,I,S,T,P,ISTP
6772,I,N,F,J,INFJ
6773,I,N,T,P,INTP
6774,I,N,F,J,INFJ
6775,I,N,T,J,INTJ
6776,I,N,F,J,INFJ
6777,E,N,F,P,ENFP
6778,I,N,F,P,INFP
6779,I,N,T,J,INTJ
6780,I,N,F,P,INFP
6781,E,N,F,P,ENFP
6782,E,N,F,P,ENFP
6783,I,N,F,P,INFP
6784,E,N,T,P,ENTP
6785,I,N,F,J,INFJ
6786,E,N,T,J,ENTJ
6787,I,N,T,J,INTJ
6788,I,N,F,P,INFP
6789,I,N,F,J,INFJ
6790,E,N,T,J,ENTJ
6791,I,N,F,J,INFJ
6792,I,N,T,P,INTP
6793,I,N,T,J,INTJ
6794,I,N,F,P,INFP
6795,I,N,F,J,INFJ
6796,I,N,T,P,INTP
6797,I,N,T,J,INTJ
6798,I,N,T,J,INTJ
6799,E,N,F,J,ENFJ
6800,E,N,T,P,ENTP
6801,I,N,F,P,INFP
6802,I,N,F,J,INFJ
6803,I,N,F,P,INFP
6804,I,S,F,P,ISFP
6805,I,S,F,P,ISFP
6806,I,N,F,J,INFJ
6807,I,N,F,P,INFP
6808,I,N,T,P,INTP
6809,I,N,F,P,INFP
6810,I,N,T,J,INTJ
6811,I,N,T,P,INTP
6812,I,N,F,P,INFP
6813,E,N,F,J,ENFJ
6814,I,S,T,J,ISTJ
6815,I,S,F,J,ISFJ
6816,I,N,F,J,INFJ
6817,I,N,T,J,INTJ
6818,I,N,T,P,INTP
6819,I,N,F,P,INFP
6820,I,N,F,P,INFP
6821,E,N,F,J,ENFJ
6822,I,N,F,P,INFP
6823,I,N,F,P,INFP
6824,I,N,F,P,INFP
6825,E,N,T,J,ENTJ
6826,I,N,F,J,INFJ
6827,I,N,T,P,INTP
6828,I,N,F,P,INFP
6829,I,N,F,J,INFJ
6830,E,N,T,P,ENTP
6831,I,N,T,P,INTP
6832,I,N,F,P,INFP
6833,I,N,T,J,INTJ
6834,I,N,F,J,INFJ
6835,I,S,F,P,ISFP
6836,I,N,T,J,INTJ
6837,E,N,F,P,ENFP
6838,I,N,F,J,INFJ
6839,I,N,F,J,INFJ
6840,I,N,F,P,INFP
6841,I,N,T,J,INTJ
6842,E,N,F,P,ENFP
6843,E,N,T,P,ENTP
6844,I,N,F,J,INFJ
6845,I,N,F,P,INFP
6846,E,N,F,P,ENFP
6847,I,N,F,J,INFJ
6848,E,N,F,P,ENFP
6849,I,N,F,J,INFJ
6850,E,N,F,J,ENFJ
6851,I,N,T,P,INTP
6852,I,N,F,J,INFJ
6853,I,S,T,P,ISTP
6854,E,N,F,P,ENFP
6855,I,N,F,J,INFJ
6856,I,N,T,J,INTJ
6857,E,N,F,P,ENFP
6858,I,N,T,J,INTJ
6859,E,N,F,P,ENFP
6860,I,N,F,J,INFJ
6861,I,N,F,P,INFP
6862,E,N,F,J,ENFJ
6863,I,N,F,J,INFJ
6864,I,N,F,J,INFJ
6865,E,N,F,P,ENFP
6866,I,S,T,P,ISTP
6867,E,N,T,P,ENTP
6868,I,N,T,J,INTJ
6869,E,N,F,J,ENFJ
6870,I,N,T,J,INTJ
6871,I,N,F,J,INFJ
6872,I,N,F,P,INFP
6873,I,N,F,P,INFP
6874,I,N,T,J,INTJ
6875,I,N,F,J,INFJ
6876,I,S,F,P,ISFP
6877,I,N,F,J,INFJ
6878,I,N,T,P,INTP
6879,I,N,F,J,INFJ
6880,I,N,F,P,INFP
6881,E,N,F,P,ENFP
6882,I,N,T,P,INTP
6883,I,N,F,P,INFP
6884,I,N,T,P,INTP
6885,I,N,F,P,INFP
6886,I,S,T,J,ISTJ
6887,I,N,F,J,INFJ
6888,I,N,F,J,INFJ
6889,I,S,T,P,ISTP
6890,I,S,F,P,ISFP
6891,I,N,F,P,INFP
6892,I,S,F,P,ISFP
6893,E,N,F,P,ENFP
6894,E,N,F,J,ENFJ
6895,I,N,F,J,INFJ
6896,E,N,T,J,ENTJ
6897,E,N,T,P,ENTP
6898,I,S,T,P,ISTP
6899,E,N,F,P,ENFP
6900,E,N,F,J,ENFJ
6901,I,N,F,P,INFP
6902,I,N,T,P,INTP
6903,I,N,F,J,INFJ
6904,I,N,F,P,INFP
6905,I,N,F,P,INFP
6906,I,N,F,J,INFJ
6907,I,N,F,P,INFP
6908,I,N,T,J,INTJ
6909,E,N,F,P,ENFP
6910,I,N,F,J,INFJ
6911,I,N,T,P,INTP
6912,E,N,F,P,ENFP
6913,I,S,T,J,ISTJ
6914,I,N,F,P,INFP
6915,E,N,F,P,ENFP
6916,I,N,T,P,INTP
6917,I,N,T,J,INTJ
6918,I,N,T,J,INTJ
6919,I,N,F,P,INFP
6920,I,N,T,P,INTP
6921,I,N,T,J,INTJ
6922,E,N,F,P,ENFP
6923,I,N,T,P,INTP
6924,I,N,F,P,INFP
6925,I,N,F,P,INFP
6926,I,N,F,P,INFP
6927,E,S,F,P,ESFP
6928,I,N,F,P,INFP
6929,E,N,F,P,ENFP
6930,I,S,T,J,ISTJ
6931,I,N,T,P,INTP
6932,I,N,F,P,INFP
6933,I,S,F,J,ISFJ
6934,I,N,T,P,INTP
6935,I,N,T,P,INTP
6936,I,S,T,P,ISTP
6937,I,N,T,J,INTJ
6938,I,N,T,J,INTJ
6939,I,N,T,J,INTJ
6940,I,N,F,P,INFP
6941,I,N,T,J,INTJ
6942,E,N,T,P,ENTP
6943,I,N,T,P,INTP
6944,I,N,F,J,INFJ
6945,E,N,T,P,ENTP
6946,E,N,T,J,ENTJ
6947,I,N,T,P,INTP
6948,I,N,F,J,INFJ
6949,I,N,T,P,INTP
6950,E,N,F,P,ENFP
6951,E,N,T,J,ENTJ
6952,E,N,T,P,ENTP
6953,I,S,T,J,ISTJ
6954,I,N,F,J,INFJ
6955,E,N,T,J,ENTJ
6956,I,N,T,J,INTJ
6957,I,N,T,J,INTJ
6958,I,N,T,J,INTJ
6959,E,N,F,P,ENFP
6960,I,S,F,P,ISFP
6961,I,N,F,J,INFJ
6962,I,N,F,P,INFP
6963,I,N,F,P,INFP
6964,I,N,T,P,INTP
6965,E,N,T,P,ENTP
6966,I,S,T,P,ISTP
6967,I,S,T,J,ISTJ
6968,I,N,F,P,INFP
6969,I,N,T,P,INTP
6970,E,N,F,P,ENFP
6971,I,N,F,P,INFP
6972,I,N,T,P,INTP
6973,I,N,F,P,INFP
6974,I,S,T,P,ISTP
6975,I,N,T,J,INTJ
6976,I,N,F,P,INFP
6977,I,N,T,J,INTJ
6978,E,N,T,J,ENTJ
6979,I,N,F,J,INFJ
6980,I,N,T,P,INTP
6981,I,N,T,P,INTP
6982,I,N,T,P,INTP
6983,I,N,F,J,INFJ
6984,I,N,T,P,INTP
6985,I,N,F,J,INFJ
6986,E,N,F,J,ENFJ
6987,I,N,F,P,INFP
6988,I,N,F,P,INFP
6989,E,N,F,P,ENFP
6990,I,N,F,J,INFJ
6991,E,N,F,P,ENFP
6992,I,N,F,P,INFP
6993,I,N,T,P,INTP
6994,I,N,F,P,INFP
6995,I,N,T,P,INTP
6996,I,S,F,P,ISFP
6997,I,N,F,P,INFP
6998,I,S,F,P,ISFP
6999,I,S,T,J,ISTJ
7000,I,N,F,J,INFJ
7001,I,S,T,P,ISTP
7002,I,N,F,P,INFP
7003,I,N,F,J,INFJ
7004,I,N,F,J,INFJ
7005,I,N,T,J,INTJ
7006,I,N,F,J,INFJ
7007,I,N,T,P,INTP
7008,I,N,F,P,INFP
7009,I,N,F,P,INFP
7010,I,N,F,P,INFP
7011,I,N,F,P,INFP
7012,I,N,F,J,INFJ
7013,I,S,F,P,ISFP
7014,I,N,F,P,INFP
7015,I,N,F,P,INFP
7016,I,N,F,P,INFP
7017,I,N,T,P,INTP
7018,I,N,F,P,INFP
7019,I,N,T,P,INTP
7020,I,N,T,P,INTP
7021,I,N,T,J,INTJ
7022,E,N,F,P,ENFP
7023,I,S,F,J,ISFJ
7024,I,N,F,P,INFP
7025,I,S,F,P,ISFP
7026,I,N,T,J,INTJ
7027,I,N,T,J,INTJ
7028,E,N,F,P,ENFP
7029,E,N,T,P,ENTP
7030,I,N,F,P,INFP
7031,E,N,T,J,ENTJ
7032,I,N,F,P,INFP
7033,I,N,F,J,INFJ
7034,E,N,T,P,ENTP
7035,I,N,T,P,INTP
7036,E,N,F,P,ENFP
7037,I,N,F,J,INFJ
7038,I,N,T,J,INTJ
7039,I,N,T,P,INTP
7040,I,N,F,P,INFP
7041,I,S,F,P,ISFP
7042,I,N,F,P,INFP
7043,I,N,T,J,INTJ
7044,E,S,F,P,ESFP
7045,I,N,T,P,INTP
7046,I,N,T,J,INTJ
7047,I,N,F,P,INFP
7048,I,S,F,P,ISFP
7049,I,S,T,P,ISTP
7050,E,N,T,P,ENTP
7051,I,N,T,P,INTP
7052,I,S,T,J,ISTJ
7053,E,N,T,P,ENTP
7054,E,N,T,P,ENTP
7055,I,N,F,P,INFP
7056,I,N,F,J,INFJ
7057,I,S,T,J,ISTJ
7058,I,N,T,P,INTP
7059,I,S,F,P,ISFP
7060,E,N,F,J,ENFJ
7061,E,N,F,P,ENFP
7062,I,N,F,P,INFP
7063,I,N,F,J,INFJ
7064,I,N,F,J,INFJ
7065,I,N,F,J,INFJ
7066,I,N,T,P,INTP
7067,I,N,T,J,INTJ
7068,I,N,F,P,INFP
7069,E,N,T,P,ENTP
7070,E,N,F,P,ENFP
7071,I,N,F,J,INFJ
7072,E,N,T,P,ENTP
7073,I,N,F,P,INFP
7074,I,N,T,P,INTP
7075,I,N,F,J,INFJ
7076,I,N,T,J,INTJ
7077,E,N,T,J,ENTJ
7078,I,N,T,P,INTP
7079,E,N,T,P,ENTP
7080,I,S,T,P,ISTP
7081,I,N,F,P,INFP
7082,I,S,T,J,ISTJ
7083,I,N,F,P,INFP
7084,I,S,T,P,ISTP
7085,I,N,F,P,INFP
7086,I,N,T,J,INTJ
7087,I,N,F,J,INFJ
7088,E,N,T,J,ENTJ
7089,E,N,T,J,ENTJ
7090,I,N,F,P,INFP
7091,I,N,T,P,INTP
7092,I,S,T,J,ISTJ
7093,I,S,T,J,ISTJ
7094,I,N,F,P,INFP
7095,I,N,F,J,INFJ
7096,I,N,T,J,INTJ
7097,I,N,T,P,INTP
7098,E,N,F,P,ENFP
7099,I,N,F,J,INFJ
7100,I,N,T,P,INTP
7101,I,N,T,J,INTJ
7102,I,S,F,P,ISFP
7103,I,N,F,J,INFJ
7104,E,N,F,P,ENFP
7105,I,N,T,P,INTP
7106,I,N,F,J,INFJ
7107,I,N,F,P,INFP
7108,E,N,T,P,ENTP
7109,E,N,T,P,ENTP
7110,I,N,F,P,INFP
7111,I,N,T,P,INTP
7112,I,N,F,P,INFP
7113,I,N,T,P,INTP
7114,I,N,T,P,INTP
7115,I,N,F,P,INFP
7116,I,N,T,P,INTP
7117,I,N,F,P,INFP
7118,E,N,T,J,ENTJ
7119,I,N,F,J,INFJ
7120,I,N,F,J,INFJ
7121,I,N,F,P,INFP
7122,I,N,F,J,INFJ
7123,I,N,F,P,INFP
7124,E,N,T,P,ENTP
7125,I,N,F,P,INFP
7126,I,S,F,J,ISFJ
7127,E,N,T,J,ENTJ
7128,I,N,F,J,INFJ
7129,I,S,F,P,ISFP
7130,I,N,F,J,INFJ
7131,E,N,F,P,ENFP
7132,I,S,T,P,ISTP
7133,I,N,F,P,INFP
7134,I,N,F,J,INFJ
7135,E,N,T,P,ENTP
7136,I,N,T,P,INTP
7137,I,S,T,J,ISTJ
7138,I,N,F,P,INFP
7139,E,N,T,P,ENTP
7140,I,N,F,J,INFJ
7141,I,N,F,P,INFP
7142,I,N,F,P,INFP
7143,I,N,T,P,INTP
7144,I,N,F,J,INFJ
7145,E,N,T,P,ENTP
7146,I,N,F,J,INFJ
7147,I,S,F,P,ISFP
7148,I,N,F,P,INFP
7149,I,N,F,P,INFP
7150,I,N,F,P,INFP
7151,I,S,F,P,ISFP
7152,I,N,T,J,INTJ
7153,I,N,T,P,INTP
7154,E,N,F,P,ENFP
7155,E,N,F,P,ENFP
7156,I,N,T,J,INTJ
7157,I,N,T,J,INTJ
7158,I,N,F,J,INFJ
7159,I,N,T,J,INTJ
7160,I,N,T,P,INTP
7161,I,S,F,P,ISFP
7162,I,S,F,P,ISFP
7163,E,S,T,J,ESTJ
7164,I,S,F,J,ISFJ
7165,I,N,T,P,INTP
